date,species,trap,addressnumberandstreet,latitude,longitude,nummosquitos,wnvpresent
2011-09-12,culex restuans,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,6,0
2011-09-12,culex pipiens,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,4,0
2011-09-12,culex pipiens/restuans,T160,"1100  s artesian ave, chicago, il",41.903002,-87.68826700000001,3,0
2011-09-12,culex restuans,T160,"1100  s artesian ave, chicago, il",41.903002,-87.68826700000001,1,0
2011-09-12,culex pipiens/restuans,T095,"3300  w 104th st, chicago, il",41.704336,-87.70373599999999,3,0
2011-09-12,culex restuans,T095,"3300  w 104th st, chicago, il",41.704336,-87.70373599999999,14,0
2011-09-12,culex pipiens,T095,"3300  w 104th st, chicago, il",41.704336,-87.70373599999999,1,0
2011-09-12,culex pipiens/restuans,T039,"1700  n pulaski rd, chicago, il",41.911823999999996,-87.726737,3,1
2011-09-12,culex pipiens,T039,"1700  n pulaski rd, chicago, il",41.911823999999996,-87.726737,1,0
2011-09-12,culex pipiens/restuans,T061,"2200  w 51st st, chicago, il",41.801179,-87.679447,8,0
2011-09-12,culex restuans,T061,"2200  w 51st st, chicago, il",41.801179,-87.679447,2,0
2011-09-12,culex pipiens/restuans,T062,"3500  w 51st st, chicago, il",41.800737,-87.71188000000001,1,0
2011-09-12,culex pipiens/restuans,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,17,0
2011-09-12,culex restuans,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,6,0
2011-09-12,culex pipiens,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,7,0
2011-09-12,culex pipiens/restuans,T066,"6700  s kedzie ave, chicago, il",41.77166,-87.703047,10,0
2011-09-12,culex pipiens,T066,"6700  s kedzie ave, chicago, il",41.77166,-87.703047,1,0
2011-09-12,culex pipiens/restuans,T073,"1000  e 67th st, chicago, il",41.773215,-87.60088,2,0
2011-09-12,culex pipiens/restuans,T074,"3900  s ashland ave, chicago, il",41.822536,-87.66634300000001,4,0
2011-09-12,culex pipiens/restuans,T079,"7100  s south shore dr, chicago, il",41.766202,-87.562889,3,0
2011-09-12,culex restuans,T080,"7700  s eberhart ave, chicago, il",41.754676,-87.612922,2,0
2011-09-12,culex restuans,T081,"4000  s dearborn st, chicago, il",41.821582,-87.62779599999999,1,0
2011-09-12,culex pipiens/restuans,T082,"5000  s union ave, chicago, il",41.803422999999995,-87.642984,19,0
2011-09-12,culex restuans,T082,"5000  s union ave, chicago, il",41.803422999999995,-87.642984,2,0
2011-09-12,culex pipiens/restuans,T083,"7900  s chicago ave, chicago, il",41.754292,-87.590773,1,0
2011-09-12,culex restuans,T083,"7900  s chicago ave, chicago, il",41.754292,-87.590773,2,0
2011-09-12,culex pipiens/restuans,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,12,0
2011-09-12,culex restuans,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,9,0
2011-09-12,culex pipiens,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,2,0
2011-09-12,culex pipiens/restuans,T155,"6300  w 64th st, chicago, il",41.776156,-87.778927,13,0
2011-09-12,culex pipiens/restuans,T063,"3700  s pulaski rd, chicago, il",41.82561,-87.726549,17,0
2011-09-12,culex restuans,T063,"3700  s pulaski rd, chicago, il",41.82561,-87.726549,4,0
2011-09-12,culex territans,T063,"3700  s pulaski rd, chicago, il",41.82561,-87.726549,1,0
2011-09-12,culex pipiens/restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,13,0
2011-09-12,culex restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,1,0
2011-09-12,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,2,0
2011-09-12,culex territans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,1,0
2011-09-12,culex pipiens/restuans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,10,0
2011-09-12,culex restuans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,5,0
2011-09-12,culex pipiens,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,1,0
2011-09-12,culex pipiens/restuans,T209,"1300  s brandon, chicago, il",41.740641,-87.546587,2,0
2011-09-12,culex restuans,T209,"1300  s brandon, chicago, il",41.740641,-87.546587,6,0
2011-09-12,culex pipiens/restuans,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,2,0
2011-09-12,culex restuans,T212,"3700  e 118th st, chicago, il",41.680946,-87.535198,2,0
2011-09-12,culex pipiens/restuans,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,3,0
2011-09-12,culex restuans,T102,"1000  s cottage grove, chicago, il",41.750498,-87.605294,2,0
2011-09-12,culex pipiens/restuans,T027,"5800  n pulaski rd, chicago, il",41.984809000000006,-87.728492,18,0
2011-09-12,culex restuans,T027,"5800  n pulaski rd, chicago, il",41.984809000000006,-87.728492,24,0
2011-09-12,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,3,0
2011-09-12,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,9,0
2011-09-12,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,24,1
2011-09-12,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,10,0
2011-09-12,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,5,0
2011-09-12,culex restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,5,0
2011-09-12,culex restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,1,0
2011-09-12,culex restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,1,1
2011-09-12,culex restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,5,0
2011-09-12,culex restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,1,0
2011-09-12,culex pipiens,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,2,0
2011-09-12,culex pipiens/restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,30,0
2011-09-12,culex pipiens/restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,6,0
2011-09-12,culex restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,5,0
2011-09-12,culex restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,2,0
2011-09-12,culex pipiens,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,1,0
2011-09-12,culex pipiens,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,1,0
2011-09-12,culex pipiens/restuans,T222,"4800  w montana st, chicago, il",41.925197999999995,-87.746381,3,0
2011-09-12,culex pipiens/restuans,T223,"5100  n mont clare ave, chicago, il",41.973845000000004,-87.805059,8,0
2011-09-12,culex restuans,T223,"5100  n mont clare ave, chicago, il",41.973845000000004,-87.805059,2,0
2011-09-12,culex pipiens/restuans,T227,"6500  e 91st pl, chicago, il",41.728495,-87.60096300000001,12,0
2011-09-12,culex pipiens/restuans,T224,"1700  w addison st, chicago, il",41.947227000000005,-87.67145699999999,1,0
2011-09-12,culex pipiens/restuans,T226,"9000  w garfield blvd, chicago, il",41.793818,-87.654234,5,0
2011-09-12,culex pipiens/restuans,T230,"1300  n laramie ave, chicago, il",41.904194,-87.756155,24,1
2011-09-12,culex restuans,T230,"1300  n laramie ave, chicago, il",41.904194,-87.756155,1,0
2011-09-12,culex pipiens/restuans,T035,"5100  w 72nd st, chicago, il",41.763733,-87.742302,4,0
2011-09-12,culex restuans,T035,"5100  w 72nd st, chicago, il",41.763733,-87.742302,1,0
2011-09-12,culex pipiens/restuans,T231,"5800  n ridge ave, chicago, il",41.98728,-87.666066,1,0
2011-09-12,culex restuans,T232,"1700  n ashland ave, chicago, il",41.912563,-87.66805500000001,1,0
2011-09-12,culex pipiens/restuans,T233,"7100  n harlem ave, chicago, il",42.009876,-87.807277,10,0
2011-09-12,culex restuans,T233,"7100  n harlem ave, chicago, il",42.009876,-87.807277,5,0
2011-09-12,culex pipiens,T233,"7100  n harlem ave, chicago, il",42.009876,-87.807277,1,0
2011-09-12,culex pipiens/restuans,T235,"4200  w 65th st, chicago, il",41.776428,-87.627096,2,0
2011-09-12,culex territans,T235,"4200  w 65th st, chicago, il",41.776428,-87.627096,1,0
2011-09-12,culex pipiens/restuans,T236,"6200  n mcclellan ave, chicago, il",41.994679,-87.770899,1,0
2011-09-12,culex restuans,T236,"6200  n mcclellan ave, chicago, il",41.994679,-87.770899,1,0
2011-09-12,culex pipiens/restuans,T237,"2900  w 85th st, chicago, il",41.738903,-87.69544300000001,4,0
2011-09-12,culex pipiens/restuans,T238,"3400  w 77th st, chicago, il",41.753391,-87.707394,10,0
2011-09-12,culex restuans,T238,"3400  w 77th st, chicago, il",41.753391,-87.707394,1,0
2011-09-12,culex territans,T238,"3400  w 77th st, chicago, il",41.753391,-87.707394,1,0
2011-09-16,culex pipiens/restuans,T002,"4100  n oak park ave, chicago, il",41.95469,-87.800991,2,0
2011-09-16,culex pipiens/restuans,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,3,0
2011-09-16,culex pipiens,T046,"2500  w grand ave, chicago, il",41.891118,-87.65449100000001,1,0
2011-09-16,culex pipiens/restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,6,0
2011-09-16,culex restuans,T048,"1100  w roosevelt, chicago, il",41.867108,-87.654224,5,0
2011-09-16,culex pipiens/restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,10,0
2011-09-16,culex restuans,T049,"1100  w chicago, chicago, il",41.896282,-87.655232,3,0
2011-09-16,culex pipiens/restuans,T054,"2200  n cannon dr, chicago, il",41.921965,-87.632085,1,0
2011-09-16,culex pipiens/restuans,T094,"1700  w 95th st, chicago, il",41.720848,-87.666014,2,0
2011-09-16,culex pipiens,T094,"1700  w 95th st, chicago, il",41.720848,-87.666014,4,0
2011-09-16,culex pipiens/restuans,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,13,0
2011-09-16,culex pipiens,T011,"3600  n pittsburgh ave, chicago, il",41.944869,-87.832763,3,0
2011-09-16,culex pipiens/restuans,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,9,0
2011-09-16,culex pipiens,T028,"5800  n western ave, chicago, il",41.986921,-87.689778,1,0
2011-09-16,culex pipiens/restuans,T031,"5000  s central ave, chicago, il",41.801497999999995,-87.763416,43,0
2011-09-16,culex restuans,T031,"5000  s central ave, chicago, il",41.801497999999995,-87.763416,7,0
2011-09-16,culex pipiens/restuans,T033,"1400  n humboldt dr, chicago, il",41.906638,-87.701431,11,0
2011-09-16,culex restuans,T033,"1400  n humboldt dr, chicago, il",41.906638,-87.701431,1,0
2011-09-16,culex pipiens/restuans,T090,"1100  s ashland ave, chicago, il",41.868077,-87.666901,3,0
2011-09-16,culex restuans,T135,"4200  w 127th pl, chicago, il",41.662014,-87.72460799999999,1,0
2011-09-16,culex pipiens/restuans,T145,"4300  n ashland ave overpass, chicago, il",41.878114000000004,-87.629798,12,0
2011-09-16,culex pipiens/restuans,T147,"2800  n francisco ave, chicago, il",41.932094,-87.700117,2,0
2011-09-16,culex pipiens/restuans,T151,"7000   w armitage avenue, chicago, il",41.916265,-87.800515,19,0
2011-09-16,culex restuans,T151,"7000   w armitage avenue, chicago, il",41.916265,-87.800515,3,0
2011-09-16,culex pipiens/restuans,T152,"2500  s millard ave, chicago, il",41.846075,-87.716277,1,0
2011-09-16,culex pipiens,T152,"2500  s millard ave, chicago, il",41.846075,-87.716277,1,0
2011-09-16,culex restuans,T158,"3500  w 116th st, chicago, il",41.682587,-87.707973,1,0
2011-09-16,culex pipiens/restuans,T218,"3700  n kedvale ave, chicago, il",41.948167,-87.730698,9,0
2011-09-16,culex pipiens,T003,"4600  n milwaukee ave, chicago, il",41.964242,-87.757639,1,0
2011-09-16,culex pipiens/restuans,T008,"7000  n mosell ave, chicago, il",42.008314,-87.77792099999999,1,0
2011-09-16,culex pipiens/restuans,T012,"6100  n lemont ave, chicago, il",41.991429,-87.747113,1,0
2011-09-16,culex pipiens/restuans,T043,"3000  w 18th st, chicago, il",41.857402,-87.694991,1,0
2011-09-16,culex pipiens/restuans,T047,"1100  s california, chicago, il",41.868142,-87.696269,18,0
2011-09-16,culex restuans,T047,"1100  s california, chicago, il",41.868142,-87.696269,3,0
2011-09-16,culex pipiens,T047,"1100  s california, chicago, il",41.868142,-87.696269,2,0
2011-09-16,culex pipiens/restuans,T013,"6100  w fullerton ave, chicago, il",41.923738,-87.785288,1,0
2011-09-16,culex restuans,T013,"6100  w fullerton ave, chicago, il",41.923738,-87.785288,1,0
2011-09-16,culex pipiens,T013,"6100  w fullerton ave, chicago, il",41.923738,-87.785288,1,0
2011-09-16,culex pipiens/restuans,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,6,0
2011-09-16,culex restuans,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,13,0
2011-09-16,culex pipiens,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,6,0
2011-09-16,culex tarsalis,T030,"1000  n central park dr, chicago, il",41.899229999999996,-87.716788,1,0
2011-09-16,culex pipiens/restuans,T017,"6000  w montrose dr, chicago, il",41.960615999999995,-87.777189,11,0
2011-09-16,culex tarsalis,T017,"6000  w montrose dr, chicago, il",41.960615999999995,-87.777189,2,0
2011-09-16,culex restuans,T061,"2200  w 51st st, chicago, il",41.801179,-87.679447,5,0
2011-09-16,culex pipiens/restuans,T062,"3500  w 51st st, chicago, il",41.800737,-87.71188000000001,13,0
2011-09-16,culex pipiens/restuans,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,3,0
2011-09-16,culex restuans,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,1,0
2011-09-16,culex pipiens,T065,"5200  w 63rd st, chicago, il",41.778296999999995,-87.752411,3,0
2011-09-16,culex pipiens/restuans,T066,"6700  s kedzie ave, chicago, il",41.77166,-87.703047,2,0
2011-09-16,culex restuans,T066,"6700  s kedzie ave, chicago, il",41.77166,-87.703047,8,0
2011-09-16,culex pipiens/restuans,T069,"2200  w 69th st, chicago, il",41.768388,-87.678649,1,0
2011-09-16,culex pipiens/restuans,T074,"3900  s ashland ave, chicago, il",41.822536,-87.66634300000001,2,0
2011-09-16,culex restuans,T074,"3900  s ashland ave, chicago, il",41.822536,-87.66634300000001,2,0
2011-09-16,culex restuans,T079,"7100  s south shore dr, chicago, il",41.766202,-87.562889,4,0
2011-09-16,culex pipiens/restuans,T080,"7700  s eberhart ave, chicago, il",41.754676,-87.612922,7,0
2011-09-16,culex pipiens,T080,"7700  s eberhart ave, chicago, il",41.754676,-87.612922,2,0
2011-09-16,culex pipiens/restuans,T081,"4000  s dearborn st, chicago, il",41.821582,-87.62779599999999,5,0
2011-09-16,culex pipiens/restuans,T082,"5000  s union ave, chicago, il",41.803422999999995,-87.642984,36,0
2011-09-16,culex pipiens/restuans,T083,"7900  s chicago ave, chicago, il",41.754292,-87.590773,9,1
2011-09-16,culex pipiens/restuans,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,36,1
2011-09-16,culex restuans,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,10,0
2011-09-16,culex pipiens,T114,"5200  s kolmar, chicago, il",41.798697,-87.736812,1,0
2011-09-16,culex pipiens/restuans,T063,"3700  s pulaski rd, chicago, il",41.82561,-87.726549,3,0
2011-09-16,culex restuans,T063,"3700  s pulaski rd, chicago, il",41.82561,-87.726549,1,0
2011-09-16,culex tarsalis,T063,"3700  s pulaski rd, chicago, il",41.82561,-87.726549,1,0
2011-09-16,culex pipiens/restuans,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,9,0
2011-09-16,culex pipiens,T115,"1200  s doty ave, chicago, il",41.673408,-87.599862,1,0
2011-09-16,culex pipiens/restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,14,0
2011-09-16,culex restuans,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,4,0
2011-09-16,culex pipiens,T138,"1000  s stony island ave, chicago, il",41.726465000000005,-87.585413,8,0
2011-09-16,culex pipiens/restuans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,1,0
2011-09-16,culex restuans,T200,"1300  s torrence ave, chicago, il",41.678618,-87.559308,6,0
2011-09-16,culex tarsalis,T209,"1300  s brandon, chicago, il",41.740641,-87.546587,1,0
2011-09-16,culex pipiens/restuans,T128,"2400  e 105th st, chicago, il",41.704572,-87.56566600000001,2,0
2011-09-16,culex pipiens,T099,"8900  s muskegon ave, chicago, il",41.733643,-87.55551,1,0
2011-09-16,culex pipiens/restuans,T027,"5800  n pulaski rd, chicago, il",41.984809000000006,-87.728492,1,0
2011-09-16,culex restuans,T027,"5800  n pulaski rd, chicago, il",41.984809000000006,-87.728492,1,0
2011-09-16,culex pipiens/restuans,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,3,0
2011-09-16,culex restuans,T221,"4000  e 130th st, chicago, il",41.659112,-87.53869300000001,1,0
2011-09-16,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,8,0
2011-09-16,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,12,0
2011-09-16,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,13,0
2011-09-16,culex pipiens/restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,23,0
2011-09-16,culex restuans,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,11,0
2011-09-16,culex pipiens,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,11,0
2011-09-16,culex pipiens,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,29,0
2011-09-16,culex pipiens,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,18,0
2011-09-16,culex pipiens,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,26,0
2011-09-16,culex pipiens,T900,"1000  w ohare airport, chicago, il",41.974689,-87.890615,3,0
2011-09-16,culex pipiens/restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,23,0
2011-09-16,culex pipiens/restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,1,0
2011-09-16,culex restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,3,0
2011-09-16,culex restuans,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,6,0
2011-09-16,culex pipiens,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,31,0
2011-09-16,culex pipiens,T903,"1000  w ohare, chicago, il",41.957799,-87.930995,16,1
2011-09-16,culex pipiens/restuans,T222,"4800  w montana st, chicago, il",41.925197999999995,-87.746381,4,0
2011-09-16,culex pipiens/restuans,T223,"5100  n mont clare ave, chicago, il",41.973845000000004,-87.805059,9,0
2011-09-16,culex restuans,T223,"5100  n mont clare ave, chicago, il",41.973845000000004,-87.805059,7,0
2011-09-16,culex pipiens/restuans,T225,"8200  s kostner ave, chicago, il",41.743402,-87.731435,2,0
2011-09-16,culex restuans,T225,"8200  s kostner ave, chicago, il",41.743402,-87.731435,7,0
2011-09-16,culex pipiens/restuans,T227,"6500  e 91st pl, chicago, il",41.728495,-87.60096300000001,10,0
2011-09-16,culex restuans,T227,"6500  e 91st pl, chicago, il",41.728495,-87.60096300000001,4,0
2011-09-16,culex pipiens/restuans,T226,"9000  w garfield blvd, chicago, il",41.793818,-87.654234,1,0
